datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-03,1.01,1.028,1.057,1.01,3895448,403042315.973,4.55,-0.58,-0.006,11.19
2025-04-07,0.99,0.925,0.99,0.925,82851,7682498.3,6.32,-10.02,-0.103,0.24
2025-04-08,0.88,0.85,0.88,0.833,1123234,95337997.438,5.08,-8.11,-0.075,3.23
2025-04-09,0.803,0.853,0.866,0.787,830198,69446920.77,9.29,0.35,0.003,2.38
2025-04-10,0.891,0.894,0.938,0.888,1048587,95173706.513,5.86,4.81,0.041,3.01
2025-04-11,0.887,0.932,0.939,0.887,1389897,127736901.611,5.82,4.25,0.038,3.99
2025-04-14,0.952,0.975,1.0,0.944,1570775,153544732.989,6.01,4.61,0.043,4.51
2025-04-15,0.978,0.968,0.99,0.961,2032324,197292509.329,2.97,-0.72,-0.007,5.84
2025-04-16,0.961,0.936,0.963,0.922,949202,88815246.84,4.24,-3.31,-0.032,2.73
2025-04-17,0.935,0.934,0.949,0.93,708476,66481089.6,2.03,-0.21,-0.002,2.04
2025-04-18,0.931,0.935,0.956,0.931,124395,11616600.9,2.68,0.11,0.001,0.36
2025-04-21,0.934,0.955,0.999,0.933,872054,83767972.092,7.06,2.14,0.02,2.51
2025-04-22,0.948,0.999,1.019,0.948,3592432,356433168.864,7.43,4.61,0.044,10.32
2025-04-23,1.02,1.025,1.042,1.019,2901092,298349722.131,2.3,2.6,0.026,8.33
2025-04-24,1.052,1.04,1.064,1.027,4116691,431798803.269,3.61,1.46,0.015,11.83
2025-04-25,1.06,1.038,1.07,1.036,2033476,213451463.912,3.27,-0.19,-0.002,5.84
2025-04-28,1.008,1.016,1.031,0.991,1822172,184711518.747,3.85,-2.12,-0.022,5.23
2025-04-29,1.025,1.019,1.039,1.016,1506823,154462933.726,2.26,0.3,0.003,4.33
2025-04-30,1.032,1.024,1.043,1.012,1739316,178282727.5,3.04,0.49,0.005,5.0
2025-05-06,1.049,1.023,1.055,1.02,1377501,141749596.133,3.42,-0.1,-0.001,3.96
2025-05-07,1.027,0.984,1.027,0.979,1733571,171652236.155,4.69,-3.81,-0.039,4.98
2025-05-08,0.981,0.979,0.994,0.976,2199287,215574583.7,1.83,-0.51,-0.005,6.32
2025-05-09,0.982,0.993,0.998,0.982,2399531,237489165.027,1.63,1.43,0.014,6.89
2025-05-12,0.99,0.945,0.99,0.944,2567122,245436956.263,4.63,-4.83,-0.048,7.37
2025-05-13,0.965,0.962,0.97,0.958,2800932,270272707.0,1.27,1.8,0.017,8.05
2025-05-14,0.962,0.97,0.976,0.958,1659402,160253868.638,1.87,0.83,0.008,4.77
2025-05-15,0.969,0.965,0.979,0.962,1942356,188511491.4,1.75,-0.52,-0.005,5.58
2025-05-16,0.966,0.985,1.001,0.966,3800346,374407853.4,3.63,2.07,0.02,10.92
2025-05-19,0.99,0.995,1.003,0.983,3919058,390183812.369,2.03,1.02,0.01,11.26
2025-05-20,1.022,1.046,1.054,1.017,3662182,382320251.931,3.72,5.13,0.051,10.52
2025-05-21,1.044,1.068,1.078,1.04,3116970,332903281.06,3.63,2.1,0.022,8.95
2025-05-22,1.067,1.054,1.07,1.049,4334077,459256413.477,1.97,-1.31,-0.014,12.45
2025-05-23,1.069,1.063,1.086,1.061,5652022,607621721.343,2.37,0.85,0.009,16.24
2025-05-26,1.075,1.038,1.077,1.038,3073294,323009524.3,3.67,-2.35,-0.025,8.83
2025-05-27,1.038,1.074,1.078,1.037,4263770,454204179.86,3.95,3.47,0.036,12.25
2025-05-28,1.075,1.063,1.08,1.06,3057658,325431317.335,1.86,-1.02,-0.011,8.78
2025-05-29,1.063,1.111,1.111,1.061,5266658,571816621.413,4.7,4.52,0.048,15.13
2025-05-30,1.117,1.112,1.132,1.107,4815921,538387265.761,2.25,0.09,0.001,13.83
2025-06-03,1.108,1.128,1.132,1.104,4928747,549339127.0,2.52,1.44,0.016,14.16
2025-06-04,1.142,1.166,1.186,1.142,6327089,740424086.749,3.9,3.37,0.038,18.18
2025-06-05,1.175,1.15,1.189,1.132,6237730,724521688.242,4.89,-1.37,-0.016,17.92
2025-06-06,1.149,1.176,1.176,1.137,5715159,658697792.14,3.39,2.26,0.026,16.42
2025-06-09,1.191,1.228,1.243,1.166,6863968,835142440.678,6.55,4.42,0.052,19.72
2025-06-10,1.234,1.267,1.294,1.226,10516811,1331059832.426,5.54,3.18,0.039,30.21
2025-06-11,1.278,1.267,1.297,1.255,6608509,840609299.719,3.31,0.0,0.0,18.98
2025-06-12,1.267,1.334,1.336,1.263,9763951,1282203289.001,5.76,5.29,0.067,28.05
2025-06-13,1.34,1.3,1.364,1.281,9869598,1294626585.54,6.22,-2.55,-0.034,28.35
